ID,Restaurant,Type,Description,Date,Time,Subtotal,Service,Delivery,Tax,Tip,Restaurant Total,Commission,Processing Fee,Withheld Tax
O-624203209620255,Oriental Express - Centreville Crest Ln,Prepaid Order,,1/29/18,4:39 PM,39.4,0,2,2.36,6.56,50.32,-5.18,-1.83,0
O-904403125581238,Oriental Express - Centreville Crest Ln,Prepaid Order,,1/20/18,10:28 PM,21,0,2,1.26,5,29.26,-2.88,-1.19,0
O-942702932266506,Oriental Express - Centreville Crest Ln,Prepaid Order,,1/2/18,5:21 PM,20.05,0,2,1.2,3.49,26.74,-2.76,-1.12,0
O-932003208159946,Oriental Express - Centreville Crest Ln,Prepaid Order,,1/28/18,7:45 PM,15.5,0,2,0.93,4.61,23.04,-2.19,-1,0
O-091303217566982,Oriental Express - Centreville Crest Ln,Prepaid Order,,1/30/18,5:21 PM,18.75,0,2,1.13,2.19,24.07,-2.59,-1.03,0
O-414003179176600,Oriental Express - Centreville Crest Ln,Prepaid Order,,1/26/18,5:25 PM,20.4,0,2,1.22,3.54,27.16,-2.8,-1.13,0
O-932003178107866,Oriental Express - Centreville Crest Ln,Prepaid Order,,1/26/18,6:14 PM,33.15,0,2,1.99,5.57,42.71,-4.39,-1.6,0
O-676502988969122,Oriental Express - Centreville Crest Ln,Cash Order,,1/6/18,8:14 PM,22.95,0,2,1.38,0,26.33,-3.12,0,0
O-668203089802839,Oriental Express - Centreville Crest Ln,Prepaid Order,,1/16/18,7:13 PM,26.75,0,2,1.61,4.55,34.91,-3.59,-1.36,0
O-414003229168899,Oriental Express - Centreville Crest Ln,Prepaid Order,,1/30/18,7:58 PM,24.15,0,2,1.45,5.52,33.12,-3.27,-1.31,0
O-552203089969328,Oriental Express - Centreville Crest Ln,Prepaid Order,,1/17/18,5:42 PM,24.55,0,2,1.47,2.8,30.82,-3.32,-1.24,0
O-552203069961270,Oriental Express - Centreville Crest Ln,Prepaid Order,,1/15/18,4:05 PM,24.95,0,2,1.5,5.69,34.14,-3.37,-1.34,0
O-598303087510625,Oriental Express - Centreville Crest Ln,Prepaid Order,,1/16/18,8:14 PM,20.4,0,0,1.22,0,21.62,-2.55,-0.96,0
O-908103154928350,Oriental Express - Centreville Crest Ln,Prepaid Order,,1/24/18,5:38 PM,30.8,0,2,1.85,6.93,41.58,-4.1,-1.57,0
O-196503132686770,Oriental Express - Centreville Crest Ln,Prepaid Order,,1/22/18,6:04 PM,15.75,0,0,0.95,1.67,18.37,-1.97,-0.86,0
O-767702981220870,Oriental Express - Centreville Crest Ln,Prepaid Order,,1/6/18,10:15 PM,18,0,2,1.08,2.11,23.19,-2.5,-1.01,0
O-942702962295433,Oriental Express - Centreville Crest Ln,Prepaid Order,,1/4/18,8:06 PM,20,0,2,1.2,3.48,26.68,-2.75,-1.11,0
O-942703012265744,Oriental Express - Centreville Crest Ln,Prepaid Order,,1/10/18,3:58 PM,34.95,0,2,2.1,5.86,44.91,-4.62,-1.67,0
O-345103141247525,Oriental Express - Centreville Crest Ln,Prepaid Order,,1/23/18,6:15 PM,29.9,0,2,1.79,5.05,38.74,-3.99,-1.48,0
O-942703122290899,Oriental Express - Centreville Crest Ln,Prepaid Order,,1/21/18,11:51 AM,42.7,0,2,2.56,4.74,52,-5.59,-1.89,0
O-517703050726424,Oriental Express - Centreville Crest Ln,Prepaid Order,,1/14/18,6:06 PM,15.8,0,2,0.95,3.75,22.5,-2.23,-0.99,0
O-204603007408176,Oriental Express - Centreville Crest Ln,Prepaid Order,,1/8/18,7:34 PM,26.45,0,2,1.59,3.96,34,-3.56,-1.34,0
O-196403021155952,Oriental Express - Centreville Crest Ln,Prepaid Order,,1/10/18,8:22 PM,26.45,0,2,1.59,3.96,34,-3.56,-1.34,0
O-109803053943750,Oriental Express - Centreville Crest Ln,Prepaid Order,,1/14/18,5:58 PM,20.3,0,0,1.22,3.23,24.75,-2.54,-1.05,0
O-908103174907672,Oriental Express - Centreville Crest Ln,Prepaid Order,,1/26/18,6:44 PM,23.55,0,2,1.41,3,29.96,-3.19,-1.21,0
O-552202939960197,Oriental Express - Centreville Crest Ln,Prepaid Order,,1/2/18,6:27 PM,24.55,0,2,1.47,2.8,30.82,-3.32,-1.24,0
O-552203099979648,Oriental Express - Centreville Crest Ln,Prepaid Order,,1/17/18,7:18 PM,44.05,0,2,2.64,4.02,52.71,-5.76,-1.91,0
O-109803113980775,Oriental Express - Centreville Crest Ln,Prepaid Order,,1/20/18,5:53 PM,47.85,0,0,2.87,5.07,55.79,-5.98,-2,0
O-852603221071441,Oriental Express - Centreville Crest Ln,Prepaid Order,,1/31/18,5:44 PM,16.75,0,2,1.01,2.96,22.72,-2.34,-0.99,0
O-624203199620657,Oriental Express - Centreville Crest Ln,Prepaid Order,,1/28/18,1:39 PM,15.85,0,2,0.95,3.76,22.56,-2.23,-0.99,0
O-624803108400331,Oriental Express - Centreville Crest Ln,Cash Order,,1/18/18,8:30 PM,27,0,2,1.62,0,30.62,-3.63,0,0
O-942703062290824,Oriental Express - Centreville Crest Ln,Prepaid Order,,1/15/18,11:58 AM,8,0,0,0.48,0.85,9.33,-1,-0.58,0
O-204602937401582,Oriental Express - Centreville Crest Ln,Cash Order,,1/1/18,9:36 PM,18.25,0,2,1.1,0,21.35,-2.53,0,0
O-091303177564436,Oriental Express - Centreville Crest Ln,Prepaid Order,,1/26/18,6:55 PM,23.65,0,2,1.42,5.41,32.48,-3.21,-1.29,0
O-624203209622797,Oriental Express - Centreville Crest Ln,Prepaid Order,,1/29/18,5:00 PM,39.7,0,2,2.38,4.41,48.49,-5.21,-1.78,0
O-801003132863628,Oriental Express - Centreville Crest Ln,Prepaid Order,,1/22/18,6:08 PM,15.9,0,2,0.95,3.77,22.62,-2.24,-0.99,0
O-932003158154857,Oriental Express - Centreville Crest Ln,Prepaid Order,,1/24/18,6:50 PM,16.1,0,2,0.97,3.81,22.88,-2.26,-1,0
O-093003072965435,Oriental Express - Centreville Crest Ln,Cash Order,,1/16/18,6:44 PM,15.2,0,2,0.91,0,18.11,-2.15,0,0
O-432902943421065,Oriental Express - Centreville Crest Ln,Prepaid Order,,1/2/18,7:22 PM,19,0,2,1.14,4.86,27,-2.63,-1.12,0
O-297503081581156,Oriental Express - Centreville Crest Ln,Prepaid Order,,1/17/18,6:21 PM,38.85,0,2,2.33,8.64,51.82,-5.11,-1.88,0
O-942702932265453,Oriental Express - Centreville Crest Ln,Prepaid Order,,1/2/18,5:38 PM,19.6,0,2,1.18,3.42,26.2,-2.7,-1.1,0
O-093003022964527,Oriental Express - Centreville Crest Ln,Prepaid Order,,1/11/18,6:41 PM,24.95,0,2,1.5,3,31.45,-3.37,-1.26,0
O-297503061539862,Oriental Express - Centreville Crest Ln,Prepaid Order,,1/14/18,9:03 PM,36.65,0,2,2.2,2,42.85,-4.83,-1.61,0
O-204602947478249,Oriental Express - Centreville Crest Ln,Prepaid Order,,1/3/18,5:38 PM,42.1,0,2,2.53,6.99,53.62,-5.51,-1.94,0
P-52888338,Oriental Express - Centreville Crest Ln,Phone Order,,1/29/18,6:35 PM,0,0,0,0,0,0,-3.26,0,0
O-852603161070029,Oriental Express - Centreville Crest Ln,Prepaid Order,,1/25/18,5:31 PM,33.75,0,2,2.03,5.67,43.45,-4.47,-1.63,0
O-297502971534316,Oriental Express - Centreville Crest Ln,Prepaid Order,,1/5/18,10:25 PM,27.7,0,2,1.66,4.7,36.06,-3.71,-1.4,0
O-345103141247362,Oriental Express - Centreville Crest Ln,Prepaid Order,,1/23/18,6:11 PM,15.9,0,2,0.95,2.83,21.68,-2.24,-0.96,0
O-550903166636474,Oriental Express - Centreville Crest Ln,Prepaid Order,,1/24/18,7:41 PM,24.4,0,2,1.46,5,32.86,-3.3,-1.3,0
