"ID","Restaurant","Type","Description","Date","Time","Subtotal","Service","Delivery","Tax","Tip","Restaurant Total","Commission","Processing Fee","Withheld Tax"
"O-984109846181010","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/24/19","6:31 PM","22.80","0","2.00","1.37","3.93","30.10","-3.72","-1.22","0"
"O-593209753261629","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/14/19","8:51 PM","29.05","0","2.00","1.74","8.20","40.99","-4.66","-1.55","0"
"O-286009862660851","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/26/19","7:41 PM","20.30","0","2.00","1.22","0","23.52","-3.35","-1.02","0"
"O-965509837281674","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/23/19","7:34 PM","18.30","0","2.00","1.10","3.21","24.61","-3.05","-1.05","0"
"P-CA236a61c3fcce0946949b05b7365d18ab","Oriental Express - Centreville Crest Ln","Phone Order",,"11/4/19","5:07 PM","0","0","0.00","0.00","0","0.00","-3.99","0","0"
"O-813809702006283","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/10/19","12:37 PM","23.00","0","2.00","1.38","2.64","29.02","-3.75","-1.19","0"
"O-108509632972291","Oriental Express - Centreville Crest Ln","Cash Order",,"11/3/19","6:15 PM","30.25","0","0.00","1.82","0","32.07","-4.54","0","0"
"O-810109663160239","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/6/19","6:40 PM","32.75","0","2.00","1.97","5.51","42.23","-5.21","-1.59","0"
"O-581209751141512","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/15/19","6:27 PM","32.35","0","2.00","1.94","5.44","41.73","-5.15","-1.57","0"
"P-CA9090dd068a20417317b4bbf9a7a2cf67","Oriental Express - Centreville Crest Ln","Phone Order",,"11/1/19","8:06 PM","0","0","0.00","0.00","0","0.00","-3.98","0","0"
"O-637809679745223","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/7/19","6:20 PM","16.55","0","0.00","0.99","0","17.54","-2.48","-0.83","0"
"O-021109694635444","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/9/19","6:30 PM","43.30","0","2.00","2.60","7.19","55.09","-6.80","-1.98","0"
"O-935409746595968","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/14/19","7:40 PM","19.05","0","2.00","1.14","3.33","25.52","-3.16","-1.08","0"
"O-227109807709303","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/19/19","9:23 PM","36.60","0","2.00","2.20","0","40.80","-5.79","-1.54","0"
"O-921809691366563","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/9/19","6:51 PM","23.55","0","2.00","1.41","5.39","32.35","-3.83","-1.29","0"
"O-102309778550455","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/17/19","3:59 PM","18.80","0","2.00","1.13","3.29","25.22","-3.12","-1.07","0"
"O-366209737067018","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/12/19","8:00 PM","24.75","0","2.00","1.49","2.00","30.24","-4.01","-1.22","0"
"O-380709614190299","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/1/19","6:14 PM","28.25","0","2.00","1.70","4.79","36.74","-4.54","-1.42","0"
"O-274209673497759","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/7/19","7:25 PM","21.30","0","2.00","1.28","5.00","29.58","-3.50","-1.20","0"
